ID,name,full_name,club,club_logo,special,age,league,birth_date,height_cm,weight_kg,body_type,real_face,flag,nationality,photo,eur_value,eur_wage,eur_release_clause,overall,potential,pac,sho,pas,dri,def,phy,international_reputation,skill_moves,weak_foot,work_rate_att,work_rate_def,preferred_foot,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,rs,rw,rf,ram,rcm,rm,rdm,rcb,rb,rwb,st,lw,cf,cam,cm,lm,cdm,cb,lb,lwb,ls,lf,lam,lcm,ldm,lcb,gk,1_on_1_rush_trait,acrobatic_clearance_trait,argues_with_officials_trait,avoids_using_weaker_foot_trait,backs_into_player_trait,bicycle_kicks_trait,cautious_with_crosses_trait,chip_shot_trait,chipped_penalty_trait,comes_for_crosses_trait,corner_specialist_trait,diver_trait,dives_into_tackles_trait,diving_header_trait,driven_pass_trait,early_crosser_trait,fan's_favourite_trait,fancy_flicks_trait,finesse_shot_trait,flair_trait,flair_passes_trait,gk_flat_kick_trait,gk_long_throw_trait,gk_up_for_corners_trait,giant_throw_in_trait,inflexible_trait,injury_free_trait,injury_prone_trait,leadership_trait,long_passer_trait,long_shot_taker_trait,long_throw_in_trait,one_club_player_trait,outside_foot_shot_trait,playmaker_trait,power_free_kick_trait,power_header_trait,puncher_trait,rushes_out_of_goal_trait,saves_with_feet_trait,second_wind_trait,selfish_trait,skilled_dribbling_trait,stutter_penalty_trait,swerve_pass_trait,takes_finesse_free_kicks_trait,target_forward_trait,team_player_trait,technical_dribbler_trait,tries_to_beat_defensive_line_trait,poacher_speciality,speedster_speciality,aerial_threat_speciality,dribbler_speciality,playmaker_speciality,engine_speciality,distance_shooter_speciality,crosser_speciality,free_kick_specialist_speciality,tackling_speciality,tactician_speciality,acrobat_speciality,strength_speciality,clinical_finisher_speciality,prefers_rs,prefers_rw,prefers_rf,prefers_ram,prefers_rcm,prefers_rm,prefers_rdm,prefers_rcb,prefers_rb,prefers_rwb,prefers_st,prefers_lw,prefers_cf,prefers_cam,prefers_cm,prefers_lm,prefers_cdm,prefers_cb,prefers_lb,prefers_lwb,prefers_ls,prefers_lf,prefers_lam,prefers_lcm,prefers_ldm,prefers_lcb,prefers_gk
213724,Bicho,Javier Fernández Abruñedo,RC Deportivo de La Coruña,https://cdn.sofifa.org/18/teams/242.png,1604,21,Spanish Primera División,1996-02-20,173.0,63.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/213724.png,1100000.0,10000.0,2600000.0,67,75,62,58,61,68,40,50,1,3,3,Medium,Medium,Left,47,63,41,70,50,67,45,44,63,71,61,62,72,56,68,45,59,56,48,60,45,43,59,67,65,59,36,42,38,11,13,12,13,12,58.0,63.0,63.0,66.0,63.0,63.0,54.0,46.0,50.0,52.0,58.0,63.0,63.0,66.0,63.0,63.0,54.0,46.0,50.0,52.0,58.0,63.0,66.0,63.0,54.0,46.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False
239329,B. Labeau,Brighton Labeau,Amiens SC Football,https://cdn.sofifa.org/18/teams/1816.png,1537,21,French Ligue 1,1996-01-01,181.0,78.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/239329.png,1300000.0,10000.0,2800000.0,67,77,64,67,54,65,24,54,1,3,3,Medium,Medium,Right,39,71,68,66,59,67,49,48,39,66,64,64,57,57,61,67,62,52,62,62,32,18,66,63,66,59,19,21,15,10,14,15,11,7,66.0,63.0,65.0,64.0,56.0,61.0,41.0,37.0,40.0,42.0,66.0,63.0,65.0,64.0,56.0,61.0,41.0,37.0,40.0,42.0,66.0,65.0,64.0,56.0,41.0,37.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
229864,Borja Domingo,Borja Domingo Domingo,Levante UD,https://cdn.sofifa.org/18/teams/1853.png,1476,21,Spanish Primera División,1996-02-15,187.0,77.0,Normal,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/229864.png,1100000.0,12000.0,2800000.0,67,75,53,69,48,67,19,50,1,3,3,Medium,Medium,Right,32,71,65,60,64,69,38,28,51,67,55,52,57,71,65,68,67,52,56,67,26,17,67,48,61,47,12,11,19,11,13,9,13,14,66.0,61.0,65.0,62.0,56.0,59.0,39.0,34.0,37.0,40.0,66.0,61.0,65.0,62.0,56.0,59.0,39.0,34.0,37.0,40.0,66.0,65.0,62.0,56.0,39.0,34.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237294,A. Mallé,Aly Mallé,Udinese,https://cdn.sofifa.org/18/teams/55.png,1571,19,Italian Serie A,1998-04-03,177.0,66.0,Lean,False,https://cdn.sofifa.org/flags/126@3x.png,Mali,https://cdn.sofifa.org/18/players/237294.png,1400000.0,9000.0,3500000.0,67,80,69,62,64,70,33,41,1,4,3,High,Low,Left,70,66,35,67,54,71,66,48,63,73,69,69,65,57,64,57,42,37,47,62,33,31,64,58,46,62,38,30,25,14,13,15,11,11,61.0,67.0,65.0,66.0,60.0,66.0,48.0,39.0,47.0,50.0,61.0,67.0,65.0,66.0,60.0,66.0,48.0,39.0,47.0,50.0,61.0,65.0,66.0,60.0,48.0,39.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
217845,A. Hjulsager,Andrew Hjulsager,RC Celta de Vigo,https://cdn.sofifa.org/18/teams/450.png,1767,22,Spanish Primera División,1995-01-15,175.0,73.0,Lean,False,https://cdn.sofifa.org/flags/13@3x.png,Denmark,https://cdn.sofifa.org/18/players/217845.png,1200000.0,12000.0,2800000.0,67,77,79,62,64,70,45,66,1,2,3,Medium,Medium,Right,58,68,39,68,55,69,56,51,66,70,80,78,75,60,70,52,71,70,66,59,58,56,69,66,53,61,35,51,42,9,15,14,9,9,64.0,68.0,67.0,68.0,66.0,68.0,59.0,53.0,57.0,60.0,64.0,68.0,67.0,68.0,66.0,68.0,59.0,53.0,57.0,60.0,64.0,67.0,68.0,66.0,59.0,53.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
232440,Caio Henrique,Caio Henrique Oliveira Silva,Atlético Madrid,https://cdn.sofifa.org/18/teams/240.png,1603,19,Spanish Primera División,1997-07-31,181.0,70.0,Lean,False,https://cdn.sofifa.org/flags/54@3x.png,Brazil,https://cdn.sofifa.org/18/players/232440.png,1600000.0,15000.0,4400000.0,67,81,60,57,67,67,37,41,1,3,2,Medium,Medium,Left,47,58,44,72,43,65,73,71,70,70,67,55,68,60,73,55,52,58,33,62,39,29,56,71,48,66,31,44,40,11,15,9,6,8,57.0,63.0,63.0,66.0,64.0,63.0,52.0,42.0,49.0,51.0,57.0,63.0,63.0,66.0,64.0,63.0,52.0,42.0,49.0,51.0,57.0,63.0,66.0,64.0,52.0,42.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
213242,A. Tamèze,Adrien Tamèze,OGC Nice,https://cdn.sofifa.org/18/teams/72.png,1717,23,French Ligue 1,1994-02-04,180.0,78.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/213242.png,1100000.0,14000.0,2200000.0,67,77,64,46,61,61,65,70,1,2,3,Medium,Medium,Right,46,41,55,71,35,60,52,43,64,62,61,66,59,63,69,63,62,70,71,42,67,66,42,64,54,64,64,69,64,13,16,14,15,14,55.0,57.0,57.0,59.0,63.0,59.0,66.0,65.0,64.0,63.0,55.0,57.0,57.0,59.0,63.0,59.0,66.0,65.0,64.0,63.0,55.0,57.0,59.0,63.0,66.0,65.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
212483,J. Obiang,Johann Obiang,ES Troyes AC,https://cdn.sofifa.org/18/teams/294.png,1749,23,French Ligue 1,1993-07-05,170.0,64.0,Normal,False,https://cdn.sofifa.org/flags/115@3x.png,Gabon,https://cdn.sofifa.org/18/players/212483.png,700000.0,5000.0,1500000.0,66,70,80,52,60,66,63,51,1,3,3,Medium,Medium,Left,63,52,49,64,46,62,59,36,59,68,84,77,68,60,89,53,69,63,39,49,59,65,64,58,53,67,64,64,65,11,7,7,12,11,59.0,64.0,62.0,63.0,62.0,65.0,62.0,60.0,65.0,66.0,59.0,64.0,62.0,63.0,62.0,65.0,62.0,60.0,65.0,66.0,59.0,62.0,63.0,62.0,62.0,60.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
210450,A. Touré,Abdoulaye Touré,FC Nantes,https://cdn.sofifa.org/18/teams/71.png,1518,23,French Ligue 1,1994-03-03,186.0,88.0,Stocky,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/210450.png,725000.0,5000.0,1500000.0,66,71,31,49,52,52,69,73,1,2,3,Low,High,Right,46,38,66,54,39,50,41,49,68,66,30,32,31,54,24,66,44,64,84,65,64,67,37,46,39,58,67,74,65,8,15,9,9,7,52.0,47.0,50.0,50.0,58.0,49.0,65.0,67.0,59.0,58.0,52.0,47.0,50.0,50.0,58.0,49.0,65.0,67.0,59.0,58.0,52.0,50.0,50.0,58.0,65.0,67.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
241179,Cristian Rivero,Cristian Rivero Sabater,Valencia CF,https://cdn.sofifa.org/18/teams/461.png,918,19,Spanish Primera División,1998-03-21,188.0,75.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/241179.png,875000.0,2000.0,2000000.0,66,78,71,60,62,68,25,62,1,1,3,Medium,Medium,Right,14,7,10,22,9,8,11,14,23,17,20,29,38,62,37,16,65,20,54,8,27,12,4,22,18,31,7,10,11,71,60,62,62,68,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
225564,M. Frey,Marlon Frey,Bayer 04 Leverkusen,https://cdn.sofifa.org/18/teams/32.png,1717,21,German Bundesliga,1996-03-24,180.0,78.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/225564.png,775000.0,9000.0,1500000.0,66,73,60,48,58,62,67,66,1,2,3,Medium,Medium,Right,50,38,66,67,43,60,48,47,61,64,65,55,66,65,66,58,72,53,70,59,69,63,45,54,52,54,67,69,69,10,13,14,7,12,56.0,57.0,57.0,59.0,60.0,57.0,65.0,67.0,63.0,62.0,56.0,57.0,57.0,59.0,60.0,57.0,65.0,67.0,63.0,62.0,56.0,57.0,59.0,60.0,65.0,67.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
205086,P. Klement,Philipp Klement,1. FSV Mainz 05,https://cdn.sofifa.org/18/teams/169.png,1756,24,German Bundesliga,1992-09-09,174.0,71.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/205086.png,850000.0,7000.0,1500000.0,66,71,54,61,68,73,40,55,1,3,3,Medium,Medium,Left,66,53,48,70,52,74,77,74,64,70,54,54,79,57,79,74,68,63,51,68,53,57,60,64,61,57,38,30,34,16,14,14,10,10,60.0,65.0,64.0,65.0,64.0,64.0,55.0,47.0,52.0,55.0,60.0,65.0,64.0,65.0,64.0,64.0,55.0,47.0,52.0,55.0,60.0,64.0,65.0,64.0,55.0,47.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
50723,S. Taylor,Stuart Taylor,Southampton,https://cdn.sofifa.org/18/teams/17.png,1125,36,English Premier League,1980-11-28,198.0,85.0,Normal,True,https://cdn.sofifa.org/flags/14@3x.png,England,https://cdn.sofifa.org/18/players/50723.png,90000.0,9000.0,171000.0,66,66,67,64,63,63,52,65,1,1,2,Medium,Medium,Right,13,11,20,28,12,11,13,11,18,26,51,52,54,68,51,25,32,44,76,13,40,24,13,21,41,62,11,12,12,67,64,63,65,63,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
236836,O. Orji,Okwonkwo Orji,Bologna,https://cdn.sofifa.org/18/teams/189.png,1620,19,Italian Serie A,1998-01-19,181.0,72.0,Lean,False,https://cdn.sofifa.org/flags/133@3x.png,Nigeria,https://cdn.sofifa.org/18/players/236836.png,1400000.0,9000.0,3200000.0,66,83,75,61,60,72,30,57,1,3,3,Medium,Medium,Right,64,55,52,65,58,75,64,54,53,74,73,77,69,56,48,72,45,69,61,65,37,21,56,52,61,62,24,34,32,7,13,7,12,15,63.0,66.0,65.0,64.0,59.0,66.0,47.0,41.0,49.0,52.0,63.0,66.0,65.0,64.0,59.0,66.0,47.0,41.0,49.0,52.0,63.0,65.0,64.0,59.0,47.0,41.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183597,A. Stolz,Alexander Stolz,TSG 1899 Hoffenheim,https://cdn.sofifa.org/18/teams/10029.png,1104,33,German Bundesliga,1983-10-13,189.0,89.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/183597.png,325000.0,7000.0,553000.0,66,66,70,68,66,63,47,64,1,1,2,Medium,Medium,Right,12,15,11,23,14,14,9,14,38,22,48,46,50,58,32,23,67,41,64,14,40,22,12,25,21,50,9,19,10,70,68,66,64,63,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
226356,M. Fares,Mohamed Fares,Hellas Verona,https://cdn.sofifa.org/18/teams/206.png,1685,21,Italian Serie A,1996-02-15,183.0,75.0,Lean,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/226356.png,925000.0,6000.0,1900000.0,66,73,74,61,62,69,35,62,1,3,2,Medium,Medium,Left,68,58,58,66,58,69,69,48,60,68,71,76,76,60,60,68,51,72,67,62,40,25,54,50,64,59,34,35,39,8,12,10,15,14,63.0,65.0,63.0,63.0,59.0,65.0,50.0,45.0,52.0,55.0,63.0,65.0,63.0,63.0,59.0,65.0,50.0,45.0,52.0,55.0,63.0,63.0,63.0,59.0,50.0,45.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
210747,Salva Ruíz,Salvador Ruíz Rodríguez,Valencia CF,https://cdn.sofifa.org/18/teams/461.png,1625,22,Spanish Primera División,1995-05-17,179.0,73.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/210747.png,725000.0,6000.0,1600000.0,66,71,63,30,62,61,67,60,1,2,3,Medium,Medium,Left,70,25,46,70,25,59,59,44,58,63,68,59,65,58,62,41,72,59,63,23,53,70,58,50,36,55,70,70,65,15,13,16,6,14,49.0,57.0,54.0,56.0,59.0,60.0,64.0,64.0,65.0,66.0,49.0,57.0,54.0,56.0,59.0,60.0,64.0,64.0,65.0,66.0,49.0,54.0,56.0,59.0,64.0,64.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
212030,A. Rafetraniaina,Albert Rafetraniaina,OGC Nice,https://cdn.sofifa.org/18/teams/72.png,1697,20,French Ligue 1,1996-09-09,176.0,66.0,Lean,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/212030.png,925000.0,6000.0,1900000.0,66,76,73,35,62,58,63,64,1,2,3,Medium,Medium,Right,65,34,53,68,33,51,53,41,61,59,74,73,76,67,75,35,72,77,52,31,76,66,45,59,45,56,63,66,61,16,8,14,16,12,50.0,57.0,54.0,57.0,60.0,60.0,65.0,63.0,66.0,66.0,50.0,57.0,54.0,57.0,60.0,60.0,65.0,63.0,66.0,66.0,50.0,54.0,57.0,60.0,65.0,63.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
235582,L. Badiashile,Loïc Badiashile,AS Monaco,https://cdn.sofifa.org/18/teams/69.png,1129,19,French Ligue 1,1998-02-05,186.0,80.0,Normal,False,https://cdn.sofifa.org/flags/18@3x.png,France,https://cdn.sofifa.org/18/players/235582.png,825000.0,3000.0,1700000.0,66,77,68,66,65,68,38,67,1,1,3,Medium,Medium,Right,10,8,16,55,8,18,13,11,47,25,32,42,42,52,35,55,62,43,63,6,25,15,6,53,12,48,8,16,17,68,66,65,67,68,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
229701,P. Ochs,Philipp Ochs,TSG 1899 Hoffenheim,https://cdn.sofifa.org/18/teams/10029.png,1741,20,German Bundesliga,1997-04-17,175.0,75.0,Normal,False,https://cdn.sofifa.org/flags/21@3x.png,Germany,https://cdn.sofifa.org/18/players/229701.png,1400000.0,7000.0,3300000.0,66,80,73,61,63,69,46,56,1,3,3,Medium,Medium,Left,65,59,46,68,53,67,56,64,57,68,77,69,78,60,85,75,68,61,56,52,47,48,57,56,65,57,42,48,45,9,10,6,11,13,62.0,65.0,64.0,63.0,60.0,65.0,55.0,51.0,56.0,58.0,62.0,65.0,64.0,63.0,60.0,65.0,55.0,51.0,56.0,58.0,62.0,64.0,63.0,60.0,55.0,51.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
235590,P. Sisniega,Pablo Sisniega,Real Sociedad,https://cdn.sofifa.org/18/teams/457.png,1190,21,Spanish Primera División,1995-07-07,192.0,79.0,Normal,False,https://cdn.sofifa.org/flags/83@3x.png,Mexico,https://cdn.sofifa.org/18/players/235590.png,750000.0,4000.0,1700000.0,66,75,63,71,64,63,45,67,1,1,2,Medium,Medium,Right,20,11,21,33,14,24,27,21,46,35,41,48,45,58,32,52,60,39,61,18,24,18,7,31,23,33,8,23,22,63,71,64,67,63,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
228171,C. Oikonomidis,Christopher Oikonomidis,Lazio,https://cdn.sofifa.org/18/teams/46.png,1730,22,Italian Serie A,1995-05-04,180.0,73.0,Lean,False,https://cdn.sofifa.org/flags/195@3x.png,Australia,https://cdn.sofifa.org/18/players/228171.png,1000000.0,10000.0,1900000.0,66,75,67,63,62,69,49,58,1,3,4,High,Medium,Right,61,63,54,63,61,70,58,56,62,68,68,66,70,67,65,63,42,59,61,65,55,49,59,65,58,59,49,48,51,10,7,11,11,15,63.0,66.0,65.0,65.0,63.0,65.0,57.0,54.0,57.0,59.0,63.0,66.0,65.0,65.0,63.0,65.0,57.0,54.0,57.0,59.0,63.0,65.0,65.0,63.0,57.0,54.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
213328,S. Miangue,Senna Miangue,Cagliari,https://cdn.sofifa.org/18/teams/1842.png,1697,20,Italian Serie A,1997-02-05,192.0,81.0,Lean,False,https://cdn.sofifa.org/flags/7@3x.png,Belgium,https://cdn.sofifa.org/18/players/213328.png,900000.0,9000.0,1800000.0,66,76,66,43,57,61,66,67,1,2,3,Medium,Medium,Left,65,25,65,65,47,59,61,43,58,67,62,69,55,60,55,66,65,69,69,56,58,60,47,35,48,60,64,70,68,12,16,14,14,10,55.0,56.0,55.0,55.0,58.0,58.0,63.0,65.0,65.0,65.0,55.0,56.0,55.0,55.0,58.0,58.0,63.0,65.0,65.0,65.0,55.0,55.0,55.0,58.0,63.0,65.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
225105,Cristo González,Cristo González Pérez,Real Madrid CF,https://cdn.sofifa.org/18/teams/243.png,1667,19,Spanish Primera División,1997-10-14,180.0,73.0,Lean,False,https://cdn.sofifa.org/flags/45@3x.png,Spain,https://cdn.sofifa.org/18/players/225105.png,1400000.0,18000.0,3700000.0,66,84,74,62,62,68,33,54,1,4,3,Medium,Low,Right,54,64,58,64,59,69,64,50,60,67,75,74,71,61,70,61,65,63,50,59,52,29,63,68,54,62,23,39,26,11,9,13,9,13,63.0,66.0,66.0,66.0,61.0,65.0,49.0,43.0,48.0,51.0,63.0,66.0,66.0,66.0,61.0,65.0,49.0,43.0,48.0,51.0,63.0,66.0,66.0,61.0,49.0,43.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
